Territorio,Año,Mes,Victimas,EdadVictima,EdadAgresor,VM.AG.Relación,VM.AG.Conviviencia,Denuncia
España,2008,10,6,Total,Total,Pareja,Total,Total
España,2008,9,4,Total,Total,Expareja,Total,Total
España,2008,9,3,Total,Total,Pareja,Total,Total
España,2009,4,0,Total,Total,Expareja,Total,Total
España,2009,4,2,Total,Total,Pareja,Total,Total
España,2009,8,1,Total,Total,Expareja,Total,Total
España,2009,8,5,Total,Total,Pareja,Total,Total
España,2009,12,1,Total,Total,Expareja,Total,Total
España,2009,12,4,Total,Total,Pareja,Total,Total
España,2009,2,1,Total,Total,Expareja,Total,Total
España,2009,2,4,Total,Total,Pareja,Total,Total
España,2009,7,1,Total,Total,Expareja,Total,Total
España,2009,7,5,Total,Total,Pareja,Total,Total
España,2009,6,1,Total,Total,Expareja,Total,Total
España,2009,6,5,Total,Total,Pareja,Total,Total
España,2009,3,2,Total,Total,Expareja,Total,Total
España,2009,3,4,Total,Total,Pareja,Total,Total
España,2009,5,4,Total,Total,Expareja,Total,Total
España,2009,5,5,Total,Total,Pareja,Total,Total
España,2009,11,1,Total,Total,Expareja,Total,Total
España,2009,11,0,Total,Total,Pareja,Total,Total
España,2009,10,1,Total,Total,Expareja,Total,Total
España,2009,10,5,Total,Total,Pareja,Total,Total
España,2009,9,1,Total,Total,Expareja,Total,Total
España,2009,9,5,Total,Total,Pareja,Total,Total
España,2010,4,2,Total,Total,Expareja,Total,Total
España,2010,4,6,Total,Total,Pareja,Total,Total
España,2010,8,0,Total,Total,Expareja,Total,Total
España,2010,8,2,Total,Total,Pareja,Total,Total
España,2010,12,2,Total,Total,Expareja,Total,Total
España,2010,12,5,Total,Total,Pareja,Total,Total
España,2010,1,1,Total,Total,Expareja,Total,Total
España,2010,1,2,Total,Total,Pareja,Total,Total
España,2010,2,0,Total,Total,Expareja,Total,Total
España,2010,2,4,Total,Total,Pareja,Total,Total
España,2010,7,1,Total,Total,Expareja,Total,Total
España,2010,7,10,Total,Total,Pareja,Total,Total
España,2010,6,1,Total,Total,Expareja,Total,Total
España,2010,6,4,Total,Total,Pareja,Total,Total
España,2010,3,3,Total,Total,Expareja,Total,Total
España,2010,3,4,Total,Total,Pareja,Total,Total
España,2010,5,1,Total,Total,Expareja,Total,Total
España,2010,5,5,Total,Total,Pareja,Total,Total
España,2010,11,1,Total,Total,Expareja,Total,Total
España,2010,11,6,Total,Total,Pareja,Total,Total
España,2010,10,0,Total,Total,Expareja,Total,Total
España,2010,10,6,Total,Total,Pareja,Total,Total
España,2010,9,5,Total,Total,Expareja,Total,Total
España,2010,9,3,Total,Total,Pareja,Total,Total
España,2011,4,1,Total,Total,Expareja,Total,Total
España,2011,4,2,Total,Total,Pareja,Total,Total
España,2011,8,0,Total,Total,Expareja,Total,Total
España,2011,8,4,Total,Total,Pareja,Total,Total
España,2011,12,3,Total,Total,Expareja,Total,Total
España,2011,12,3,Total,Total,Pareja,Total,Total
España,2011,1,0,Total,Total,Expareja,Total,Total
España,2011,1,8,Total,Total,Pareja,Total,Total
España,2011,2,2,Total,Total,Expareja,Total,Total
España,2011,2,4,Total,Total,Pareja,Total,Total
España,2011,7,1,Total,Total,Expareja,Total,Total
España,2011,7,6,Total,Total,Pareja,Total,Total
España,2011,6,0,Total,Total,Expareja,Total,Total
España,2011,6,2,Total,Total,Pareja,Total,Total
España,2011,3,1,Total,Total,Expareja,Total,Total
España,2011,3,2,Total,Total,Pareja,Total,Total
España,2011,5,4,Total,Total,Expareja,Total,Total
España,2011,5,4,Total,Total,Pareja,Total,Total
España,2011,11,0,Total,Total,Expareja,Total,Total
España,2011,11,3,Total,Total,Pareja,Total,Total
España,2011,10,0,Total,Total,Expareja,Total,Total
España,2011,10,6,Total,Total,Pareja,Total,Total
España,2011,9,1,Total,Total,Expareja,Total,Total
España,2011,9,5,Total,Total,Pareja,Total,Total
España,2012,4,0,Total,Total,Expareja,Total,Total
España,2012,4,4,Total,Total,Pareja,Total,Total
España,2012,8,0,Total,Total,Expareja,Total,Total
España,2012,8,2,Total,Total,Pareja,Total,Total
España,2012,12,2,Total,Total,Expareja,Total,Total
España,2012,12,1,Total,Total,Pareja,Total,Total
España,2012,1,1,Total,Total,Expareja,Total,Total
España,2012,1,7,Total,Total,Pareja,Total,Total
España,2012,2,0,Total,Total,Expareja,Total,Total
España,2012,2,2,Total,Total,Pareja,Total,Total
España,2012,7,1,Total,Total,Expareja,Total,Total
España,2012,7,2,Total,Total,Pareja,Total,Total
España,2012,6,1,Total,Total,Expareja,Total,Total
España,2012,6,9,Total,Total,Pareja,Total,Total
España,2012,3,0,Total,Total,Expareja,Total,Total
España,2012,3,2,Total,Total,Pareja,Total,Total
España,2012,5,0,Total,Total,Expareja,Total,Total
España,2012,5,3,Total,Total,Pareja,Total,Total
España,2012,11,0,Total,Total,Expareja,Total,Total
España,2012,11,6,Total,Total,Pareja,Total,Total
España,2012,10,3,Total,Total,Expareja,Total,Total
España,2012,10,3,Total,Total,Pareja,Total,Total
España,2012,9,0,Total,Total,Expareja,Total,Total
España,2012,9,2,Total,Total,Pareja,Total,Total
España,2013,4,0,Total,Total,Expareja,Total,Total
España,2013,4,6,Total,Total,Pareja,Total,Total
España,2013,8,0,Total,Total,Expareja,Total,Total
España,2013,8,2,Total,Total,Pareja,Total,Total
España,2013,12,1,Total,Total,Expareja,Total,Total
España,2013,12,1,Total,Total,Pareja,Total,Total
España,2013,1,2,Total,Total,Expareja,Total,Total
España,2013,1,2,Total,Total,Pareja,Total,Total
España,2013,2,3,Total,Total,Expareja,Total,Total
España,2013,2,1,Total,Total,Pareja,Total,Total
España,2013,7,1,Total,Total,Expareja,Total,Total
España,2013,7,1,Total,Total,Pareja,Total,Total
España,2013,6,1,Total,Total,Expareja,Total,Total
España,2013,6,1,Total,Total,Pareja,Total,Total
España,2013,3,1,Total,Total,Expareja,Total,Total
España,2013,3,7,Total,Total,Pareja,Total,Total
España,2013,5,2,Total,Total,Expareja,Total,Total
España,2013,5,4,Total,Total,Pareja,Total,Total
España,2013,11,4,Total,Total,Expareja,Total,Total
España,2013,11,1,Total,Total,Pareja,Total,Total
España,2013,10,2,Total,Total,Expareja,Total,Total
España,2013,10,3,Total,Total,Pareja,Total,Total
España,2013,9,2,Total,Total,Expareja,Total,Total
España,2013,9,6,Total,Total,Pareja,Total,Total
España,2014,4,1,Total,Total,Expareja,Total,Total
España,2014,4,3,Total,Total,Pareja,Total,Total
España,2014,8,1,Total,Total,Expareja,Total,Total
España,2014,8,7,Total,Total,Pareja,Total,Total
España,2014,12,2,Total,Total,Expareja,Total,Total
España,2014,12,4,Total,Total,Pareja,Total,Total
España,2014,1,0,Total,Total,Expareja,Total,Total
España,2014,1,7,Total,Total,Pareja,Total,Total
España,2014,2,1,Total,Total,Expareja,Total,Total
España,2014,2,4,Total,Total,Pareja,Total,Total
España,2014,7,1,Total,Total,Expareja,Total,Total
España,2014,7,3,Total,Total,Pareja,Total,Total
España,2014,6,0,Total,Total,Expareja,Total,Total
España,2014,6,3,Total,Total,Pareja,Total,Total
España,2014,3,4,Total,Total,Expareja,Total,Total
España,2014,3,4,Total,Total,Pareja,Total,Total
España,2014,5,0,Total,Total,Expareja,Total,Total
España,2014,5,3,Total,Total,Pareja,Total,Total
España,2014,11,2,Total,Total,Expareja,Total,Total
España,2014,11,3,Total,Total,Pareja,Total,Total
España,2014,10,0,Total,Total,Expareja,Total,Total
España,2014,10,2,Total,Total,Pareja,Total,Total
España,2014,9,0,Total,Total,Expareja,Total,Total
España,2014,9,2,Total,Total,Pareja,Total,Total
España,2015,4,0,Total,Total,Expareja,Total,Total
España,2015,4,1,Total,Total,Pareja,Total,Total
España,2015,8,1,Total,Total,Expareja,Total,Total
España,2015,8,5,Total,Total,Pareja,Total,Total
España,2015,12,1,Total,Total,Expareja,Total,Total
España,2015,12,8,Total,Total,Pareja,Total,Total
España,2015,1,0,Total,Total,Expareja,Total,Total
España,2015,1,3,Total,Total,Pareja,Total,Total
España,2015,2,1,Total,Total,Expareja,Total,Total
España,2015,2,1,Total,Total,Pareja,Total,Total
España,2015,7,5,Total,Total,Expareja,Total,Total
España,2015,7,4,Total,Total,Pareja,Total,Total
España,2015,6,0,Total,Total,Expareja,Total,Total
España,2015,6,5,Total,Total,Pareja,Total,Total
España,2015,3,0,Total,Total,Expareja,Total,Total
España,2015,3,4,Total,Total,Pareja,Total,Total
España,2015,5,1,Total,Total,Expareja,Total,Total
España,2015,5,3,Total,Total,Pareja,Total,Total
España,2015,11,1,Total,Total,Expareja,Total,Total
España,2015,11,6,Total,Total,Pareja,Total,Total
España,2015,10,2,Total,Total,Expareja,Total,Total
España,2015,10,5,Total,Total,Pareja,Total,Total
España,2015,9,0,Total,Total,Expareja,Total,Total
España,2015,9,2,Total,Total,Pareja,Total,Total
España,2016,4,1,Total,Total,Expareja,Total,Total
España,2016,4,3,Total,Total,Pareja,Total,Total
España,2016,8,1,Total,Total,Expareja,Total,Total
España,2016,8,2,Total,Total,Pareja,Total,Total
España,2016,12,1,Total,Total,Expareja,Total,Total
España,2016,12,4,Total,Total,Pareja,Total,Total
España,2016,1,1,Total,Total,Expareja,Total,Total
España,2016,1,6,Total,Total,Pareja,Total,Total
España,2016,2,1,Total,Total,Expareja,Total,Total
España,2016,2,3,Total,Total,Pareja,Total,Total
España,2016,7,2,Total,Total,Expareja,Total,Total
España,2016,7,4,Total,Total,Pareja,Total,Total
España,2016,6,0,Total,Total,Expareja,Total,Total
España,2016,6,3,Total,Total,Pareja,Total,Total
España,2016,3,0,Total,Total,Expareja,Total,Total
España,2016,3,2,Total,Total,Pareja,Total,Total
España,2016,5,1,Total,Total,Expareja,Total,Total
España,2016,5,3,Total,Total,Pareja,Total,Total
España,2016,11,1,Total,Total,Expareja,Total,Total
España,2016,11,4,Total,Total,Pareja,Total,Total
España,2016,10,0,Total,Total,Expareja,Total,Total
España,2016,10,4,Total,Total,Pareja,Total,Total
España,2016,9,0,Total,Total,Expareja,Total,Total
España,2016,9,2,Total,Total,Pareja,Total,Total
España,2017,4,1,Total,Total,Expareja,Total,Total
España,2017,4,3,Total,Total,Pareja,Total,Total
España,2017,8,1,Total,Total,Expareja,Total,Total
España,2017,8,2,Total,Total,Pareja,Total,Total
España,2017,12,1,Total,Total,Expareja,Total,Total
España,2017,12,2,Total,Total,Pareja,Total,Total
España,2017,1,2,Total,Total,Expareja,Total,Total
España,2017,1,3,Total,Total,Pareja,Total,Total
España,2017,2,2,Total,Total,Expareja,Total,Total
España,2017,2,8,Total,Total,Pareja,Total,Total
España,2017,7,0,Total,Total,Expareja,Total,Total
España,2017,7,2,Total,Total,Pareja,Total,Total
España,2017,6,1,Total,Total,Expareja,Total,Total
España,2017,6,3,Total,Total,Pareja,Total,Total
España,2017,3,0,Total,Total,Expareja,Total,Total
España,2017,3,3,Total,Total,Pareja,Total,Total
España,2017,5,0,Total,Total,Expareja,Total,Total
España,2017,5,6,Total,Total,Pareja,Total,Total
España,2017,11,2,Total,Total,Expareja,Total,Total
España,2017,11,0,Total,Total,Pareja,Total,Total
España,2017,10,1,Total,Total,Expareja,Total,Total
España,2017,10,4,Total,Total,Pareja,Total,Total
España,2017,9,1,Total,Total,Expareja,Total,Total
España,2017,9,1,Total,Total,Pareja,Total,Total
España,2018,4,1,Total,Total,Expareja,Total,Total
España,2018,4,3,Total,Total,Pareja,Total,Total
España,2018,8,0,Total,Total,Expareja,Total,Total
España,2018,8,8,Total,Total,Pareja,Total,Total
España,2018,12,0,Total,Total,Expareja,Total,Total
España,2018,12,2,Total,Total,Pareja,Total,Total
España,2018,1,0,Total,Total,Expareja,Total,Total
España,2018,1,2,Total,Total,Pareja,Total,Total
España,2018,2,0,Total,Total,Expareja,Total,Total
España,2018,2,2,Total,Total,Pareja,Total,Total
España,2018,7,1,Total,Total,Expareja,Total,Total
España,2018,7,7,Total,Total,Pareja,Total,Total
España,2018,6,0,Total,Total,Expareja,Total,Total
España,2018,6,6,Total,Total,Pareja,Total,Total
España,2018,3,0,Total,Total,Expareja,Total,Total
España,2018,3,3,Total,Total,Pareja,Total,Total
España,2018,5,0,Total,Total,Expareja,Total,Total
España,2018,5,1,Total,Total,Pareja,Total,Total
España,2018,11,2,Total,Total,Expareja,Total,Total
España,2018,11,0,Total,Total,Pareja,Total,Total
España,2018,10,2,Total,Total,Expareja,Total,Total
España,2018,10,2,Total,Total,Pareja,Total,Total
España,2018,9,2,Total,Total,Expareja,Total,Total
España,2018,9,8,Total,Total,Pareja,Total,Total
España,2019,4,0,Total,Total,Expareja,Total,Total
España,2019,4,6,Total,Total,Pareja,Total,Total
España,2019,8,2,Total,Total,Expareja,Total,Total
España,2019,8,2,Total,Total,Pareja,Total,Total
España,2019,12,0,Total,Total,Expareja,Total,Total
España,2019,12,1,Total,Total,Pareja,Total,Total
España,2019,1,1,Total,Total,Expareja,Total,Total
España,2019,1,7,Total,Total,Pareja,Total,Total
España,2019,2,0,Total,Total,Expareja,Total,Total
España,2019,2,3,Total,Total,Pareja,Total,Total
España,2019,7,0,Total,Total,Expareja,Total,Total
España,2019,7,9,Total,Total,Pareja,Total,Total
España,2019,6,1,Total,Total,Expareja,Total,Total
España,2019,6,6,Total,Total,Pareja,Total,Total
España,2019,3,0,Total,Total,Expareja,Total,Total
España,2019,3,5,Total,Total,Pareja,Total,Total
España,2019,5,0,Total,Total,Expareja,Total,Total
España,2019,5,3,Total,Total,Pareja,Total,Total
España,2019,11,0,Total,Total,Expareja,Total,Total
España,2019,11,2,Total,Total,Pareja,Total,Total
España,2019,10,1,Total,Total,Expareja,Total,Total
España,2019,10,3,Total,Total,Pareja,Total,Total
España,2019,9,2,Total,Total,Expareja,Total,Total
España,2019,9,2,Total,Total,Pareja,Total,Total
España,2020,4,0,Total,Total,Expareja,Total,Total
España,2020,4,2,Total,Total,Pareja,Total,Total
España,2020,8,2,Total,Total,Expareja,Total,Total
España,2020,8,5,Total,Total,Pareja,Total,Total
España,2020,12,0,Total,Total,Expareja,Total,Total
España,2020,12,5,Total,Total,Pareja,Total,Total
España,2020,1,1,Total,Total,Expareja,Total,Total
España,2020,1,7,Total,Total,Pareja,Total,Total
España,2020,2,2,Total,Total,Expareja,Total,Total
España,2020,2,5,Total,Total,Pareja,Total,Total
España,2020,7,1,Total,Total,Expareja,Total,Total
España,2020,7,3,Total,Total,Pareja,Total,Total
España,2020,6,0,Total,Total,Expareja,Total,Total
España,2020,6,2,Total,Total,Pareja,Total,Total
España,2020,3,0,Total,Total,Expareja,Total,Total
España,2020,3,4,Total,Total,Pareja,Total,Total
España,2020,5,0,Total,Total,Expareja,Total,Total
España,2020,5,2,Total,Total,Pareja,Total,Total
España,2020,11,0,Total,Total,Expareja,Total,Total
España,2020,11,4,Total,Total,Pareja,Total,Total
España,2020,10,1,Total,Total,Expareja,Total,Total
España,2020,10,0,Total,Total,Pareja,Total,Total
España,2020,9,0,Total,Total,Expareja,Total,Total
España,2020,9,4,Total,Total,Pareja,Total,Total
España,2021,4,2,Total,Total,Expareja,Total,Total
España,2021,4,2,Total,Total,Pareja,Total,Total
España,2021,8,0,Total,Total,Expareja,Total,Total
España,2021,8,3,Total,Total,Pareja,Total,Total
España,2021,12,3,Total,Total,Expareja,Total,Total
España,2021,12,5,Total,Total,Pareja,Total,Total
España,2021,1,0,Total,Total,Expareja,Total,Total
España,2021,1,1,Total,Total,Pareja,Total,Total
España,2021,2,0,Total,Total,Expareja,Total,Total
España,2021,2,3,Total,Total,Pareja,Total,Total
España,2021,7,3,Total,Total,Expareja,Total,Total
España,2021,7,3,Total,Total,Pareja,Total,Total
España,2021,6,4,Total,Total,Expareja,Total,Total
España,2021,6,6,Total,Total,Pareja,Total,Total
España,2021,3,1,Total,Total,Expareja,Total,Total
España,2021,3,1,Total,Total,Pareja,Total,Total
España,2021,5,2,Total,Total,Expareja,Total,Total
España,2021,5,5,Total,Total,Pareja,Total,Total
España,2021,11,0,Total,Total,Expareja,Total,Total
España,2021,11,1,Total,Total,Pareja,Total,Total
España,2021,10,0,Total,Total,Expareja,Total,Total
España,2021,10,2,Total,Total,Pareja,Total,Total
España,2021,9,0,Total,Total,Expareja,Total,Total
España,2021,9,2,Total,Total,Pareja,Total,Total
España,2022,4,3,Total,Total,Expareja,Total,Total
España,2022,4,2,Total,Total,Pareja,Total,Total
España,2022,8,0,Total,Total,Expareja,Total,Total
España,2022,8,3,Total,Total,Pareja,Total,Total
España,2022,12,1,Total,Total,Expareja,Total,Total
España,2022,12,9,Total,Total,Pareja,Total,Total
España,2022,1,0,Total,Total,Expareja,Total,Total
España,2022,1,2,Total,Total,Pareja,Total,Total
España,2022,2,1,Total,Total,Expareja,Total,Total
España,2022,2,1,Total,Total,Pareja,Total,Total
España,2022,7,2,Total,Total,Expareja,Total,Total
España,2022,7,2,Total,Total,Pareja,Total,Total
España,2022,6,0,Total,Total,Expareja,Total,Total
España,2022,6,4,Total,Total,Pareja,Total,Total
España,2022,3,2,Total,Total,Expareja,Total,Total
España,2022,3,3,Total,Total,Pareja,Total,Total
España,2022,5,1,Total,Total,Expareja,Total,Total
España,2022,5,5,Total,Total,Pareja,Total,Total
España,2022,11,0,Total,Total,Expareja,Total,Total
España,2022,11,3,Total,Total,Pareja,Total,Total
España,2022,10,0,Total,Total,Expareja,Total,Total
España,2022,10,1,Total,Total,Pareja,Total,Total
España,2022,9,0,Total,Total,Expareja,Total,Total
España,2022,9,5,Total,Total,Pareja,Total,Total
España,2023,4,1,Total,Total,Expareja,Total,Total
España,2023,4,2,Total,Total,Pareja,Total,Total
España,2023,8,1,Total,Total,Expareja,Total,Total
España,2023,8,7,Total,Total,Pareja,Total,Total
España,2023,12,1,Total,Total,Expareja,Total,Total
España,2023,12,1,Total,Total,Pareja,Total,Total
España,2023,1,2,Total,Total,Expareja,Total,Total
España,2023,1,5,Total,Total,Pareja,Total,Total
España,2023,2,1,Total,Total,Expareja,Total,Total
España,2023,2,2,Total,Total,Pareja,Total,Total
España,2023,7,2,Total,Total,Expareja,Total,Total
España,2023,7,5,Total,Total,Pareja,Total,Total
España,2023,6,1,Total,Total,Expareja,Total,Total
España,2023,6,4,Total,Total,Pareja,Total,Total
España,2023,3,1,Total,Total,Expareja,Total,Total
España,2023,3,1,Total,Total,Pareja,Total,Total
España,2023,5,1,Total,Total,Expareja,Total,Total
España,2023,5,5,Total,Total,Pareja,Total,Total
España,2023,11,1,Total,Total,Expareja,Total,Total
España,2023,11,3,Total,Total,Pareja,Total,Total
España,2023,10,0,Total,Total,Expareja,Total,Total
España,2023,10,1,Total,Total,Pareja,Total,Total
España,2023,9,2,Total,Total,Expareja,Total,Total
España,2023,9,8,Total,Total,Pareja,Total,Total
España,2024,4,2,Total,Total,Expareja,Total,Total
España,2024,4,2,Total,Total,Pareja,Total,Total
España,2024,8,2,Total,Total,Expareja,Total,Total
España,2024,8,3,Total,Total,Pareja,Total,Total
España,2024,12,1,Total,Total,Expareja,Total,Total
España,2024,12,3,Total,Total,Pareja,Total,Total
España,2024,1,0,Total,Total,Expareja,Total,Total
España,2024,1,2,Total,Total,Pareja,Total,Total
España,2024,2,0,Total,Total,Expareja,Total,Total
España,2024,2,3,Total,Total,Pareja,Total,Total
España,2024,7,1,Total,Total,Expareja,Total,Total
España,2024,7,7,Total,Total,Pareja,Total,Total
España,2024,6,1,Total,Total,Expareja,Total,Total
España,2024,6,6,Total,Total,Pareja,Total,Total
España,2024,3,2,Total,Total,Expareja,Total,Total
España,2024,3,0,Total,Total,Pareja,Total,Total
España,2024,5,1,Total,Total,Expareja,Total,Total
España,2024,5,0,Total,Total,Pareja,Total,Total
España,2024,11,3,Total,Total,Expareja,Total,Total
España,2024,11,1,Total,Total,Pareja,Total,Total
España,2024,10,2,Total,Total,Expareja,Total,Total
España,2024,10,3,Total,Total,Pareja,Total,Total
España,2024,9,0,Total,Total,Expareja,Total,Total
España,2024,9,4,Total,Total,Pareja,Total,Total
España,2025,4,0,Total,Total,Expareja,Total,Total
España,2025,4,4,Total,Total,Pareja,Total,Total
España,2025,8,1,Total,Total,Expareja,Total,Total
España,2025,8,1,Total,Total,Pareja,Total,Total
España,2025,12,0,Total,Total,Expareja,Total,Total
España,2025,12,5,Total,Total,Pareja,Total,Total
España,2025,1,0,Total,Total,Expareja,Total,Total
España,2025,1,1,Total,Total,Pareja,Total,Total
España,2025,2,0,Total,Total,Expareja,Total,Total
España,2025,2,2,Total,Total,Pareja,Total,Total
España,2025,7,0,Total,Total,Expareja,Total,Total
España,2025,7,3,Total,Total,Pareja,Total,Total
España,2025,6,0,Total,Total,Expareja,Total,Total
España,2025,6,8,Total,Total,Pareja,Total,Total
España,2025,3,0,Total,Total,Expareja,Total,Total
España,2025,3,5,Total,Total,Pareja,Total,Total
España,2025,5,0,Total,Total,Expareja,Total,Total
España,2025,5,1,Total,Total,Pareja,Total,Total
España,2025,11,1,Total,Total,Expareja,Total,Total
España,2025,11,6,Total,Total,Pareja,Total,Total
España,2025,10,2,Total,Total,Expareja,Total,Total
España,2025,10,3,Total,Total,Pareja,Total,Total
España,2025,9,1,Total,Total,Expareja,Total,Total
España,2025,9,4,Total,Total,Pareja,Total,Total
España,2026,4,2,Total,Total,Expareja,Total,Total
España,2026,4,0,Total,Total,Pareja,Total,Total
España,2026,1,3,Total,Total,Expareja,Total,Total
España,2026,1,3,Total,Total,Pareja,Total,Total
España,2026,2,4,Total,Total,Expareja,Total,Total
España,2026,2,1,Total,Total,Pareja,Total,Total
España,2026,7,1,Total,Total,Expareja,Total,Total
España,2026,7,5,Total,Total,Pareja,Total,Total
España,2026,6,0,Total,Total,Expareja,Total,Total
España,2026,6,3,Total,Total,Pareja,Total,Total
España,2026,3,2,Total,Total,Expareja,Total,Total
España,2026,3,3,Total,Total,Pareja,Total,Total
España,2026,5,2,Total,Total,Expareja,Total,Total
España,2026,5,3,Total,Total,Pareja,Total,Total
España,2003,4,0,Total,Total,Total,No,Total
España,2003,4,0,Total,Total,Total,No contesta,Total
España,2003,4,5,Total,Total,Total,Sí,Total
España,2003,8,2,Total,Total,Total,No,Total
España,2003,8,0,Total,Total,Total,No contesta,Total
España,2003,8,6,Total,Total,Total,Sí,Total
España,2003,12,1,Total,Total,Total,No,Total
España,2003,12,0,Total,Total,Total,No contesta,Total
España,2003,12,2,Total,Total,Total,Sí,Total
España,2003,1,1,Total,Total,Total,No,Total
España,2003,1,0,Total,Total,Total,No contesta,Total
España,2003,1,7,Total,Total,Total,Sí,Total
España,2003,2,1,Total,Total,Total,No,Total
España,2003,2,0,Total,Total,Total,No contesta,Total
España,2003,2,3,Total,Total,Total,Sí,Total
España,2003,7,1,Total,Total,Total,No,Total
España,2003,7,0,Total,Total,Total,No contesta,Total
España,2003,7,7,Total,Total,Total,Sí,Total
España,2003,6,2,Total,Total,Total,No,Total
España,2003,6,0,Total,Total,Total,No contesta,Total
España,2003,6,5,Total,Total,Total,Sí,Total
España,2003,3,2,Total,Total,Total,No,Total
España,2003,3,0,Total,Total,Total,No contesta,Total
España,2003,3,4,Total,Total,Total,Sí,Total
España,2003,5,1,Total,Total,Total,No,Total
España,2003,5,0,Total,Total,Total,No contesta,Total
España,2003,5,6,Total,Total,Total,Sí,Total
España,2003,11,3,Total,Total,Total,No,Total
España,2003,11,0,Total,Total,Total,No contesta,Total
España,2003,11,6,Total,Total,Total,Sí,Total
España,2003,10,0,Total,Total,Total,No,Total
España,2003,10,0,Total,Total,Total,No contesta,Total
España,2003,10,2,Total,Total,Total,Sí,Total
España,2003,9,2,Total,Total,Total,No,Total
España,2003,9,0,Total,Total,Total,No contesta,Total
España,2003,9,2,Total,Total,Total,Sí,Total
España,2004,4,1,Total,Total,Total,No,Total
España,2004,4,0,Total,Total,Total,No contesta,Total
España,2004,4,5,Total,Total,Total,Sí,Total
España,2004,8,3,Total,Total,Total,No,Total
España,2004,8,0,Total,Total,Total,No contesta,Total
España,2004,8,3,Total,Total,Total,Sí,Total
España,2004,12,2,Total,Total,Total,No,Total
España,2004,12,0,Total,Total,Total,No contesta,Total
España,2004,12,6,Total,Total,Total,Sí,Total
España,2004,1,1,Total,Total,Total,No,Total
España,2004,1,0,Total,Total,Total,No contesta,Total
España,2004,1,1,Total,Total,Total,Sí,Total
España,2004,2,0,Total,Total,Total,No,Total
España,2004,2,0,Total,Total,Total,No contesta,Total
España,2004,2,5,Total,Total,Total,Sí,Total
España,2004,7,3,Total,Total,Total,No,Total
España,2004,7,0,Total,Total,Total,No contesta,Total
España,2004,7,4,Total,Total,Total,Sí,Total
España,2004,6,2,Total,Total,Total,No,Total
España,2004,6,0,Total,Total,Total,No contesta,Total
España,2004,6,4,Total,Total,Total,Sí,Total
España,2004,3,1,Total,Total,Total,No,Total
España,2004,3,0,Total,Total,Total,No contesta,Total
España,2004,3,5,Total,Total,Total,Sí,Total
España,2004,5,3,Total,Total,Total,No,Total
España,2004,5,0,Total,Total,Total,No contesta,Total
España,2004,5,5,Total,Total,Total,Sí,Total
España,2004,11,2,Total,Total,Total,No,Total
España,2004,11,0,Total,Total,Total,No contesta,Total
España,2004,11,2,Total,Total,Total,Sí,Total
España,2004,10,3,Total,Total,Total,No,Total
España,2004,10,0,Total,Total,Total,No contesta,Total
España,2004,10,4,Total,Total,Total,Sí,Total
España,2004,9,3,Total,Total,Total,No,Total
España,2004,9,0,Total,Total,Total,No contesta,Total
España,2004,9,4,Total,Total,Total,Sí,Total
España,2005,4,0,Total,Total,Total,No,Total
España,2005,4,0,Total,Total,Total,No contesta,Total
España,2005,4,4,Total,Total,Total,Sí,Total
España,2005,8,2,Total,Total,Total,No,Total
España,2005,8,0,Total,Total,Total,No contesta,Total
España,2005,8,4,Total,Total,Total,Sí,Total
España,2005,12,0,Total,Total,Total,No,Total
España,2005,12,0,Total,Total,Total,No contesta,Total
España,2005,12,3,Total,Total,Total,Sí,Total
España,2005,1,4,Total,Total,Total,No,Total
España,2005,1,0,Total,Total,Total,No contesta,Total
España,2005,1,2,Total,Total,Total,Sí,Total
España,2005,2,3,Total,Total,Total,No,Total
España,2005,2,0,Total,Total,Total,No contesta,Total
España,2005,2,3,Total,Total,Total,Sí,Total
España,2005,7,1,Total,Total,Total,No,Total
España,2005,7,0,Total,Total,Total,No contesta,Total
España,2005,7,3,Total,Total,Total,Sí,Total
España,2005,6,0,Total,Total,Total,No,Total
España,2005,6,0,Total,Total,Total,No contesta,Total
España,2005,6,6,Total,Total,Total,Sí,Total
España,2005,3,0,Total,Total,Total,No,Total
España,2005,3,0,Total,Total,Total,No contesta,Total
España,2005,3,3,Total,Total,Total,Sí,Total
España,2005,5,3,Total,Total,Total,No,Total
España,2005,5,0,Total,Total,Total,No contesta,Total
España,2005,5,1,Total,Total,Total,Sí,Total
España,2005,11,1,Total,Total,Total,No,Total
España,2005,11,0,Total,Total,Total,No contesta,Total
España,2005,11,5,Total,Total,Total,Sí,Total
España,2005,10,4,Total,Total,Total,No,Total
España,2005,10,0,Total,Total,Total,No contesta,Total
España,2005,10,1,Total,Total,Total,Sí,Total
España,2005,9,3,Total,Total,Total,No,Total
España,2005,9,0,Total,Total,Total,No contesta,Total
España,2005,9,1,Total,Total,Total,Sí,Total
España,2006,4,2,Total,Total,Total,No,Total
España,2006,4,0,Total,Total,Total,No contesta,Total
España,2006,4,3,Total,Total,Total,Sí,Total
España,2006,8,2,Total,Total,Total,No,Total
España,2006,8,0,Total,Total,Total,No contesta,Total
España,2006,8,7,Total,Total,Total,Sí,Total
España,2006,12,2,Total,Total,Total,No,Total
España,2006,12,0,Total,Total,Total,No contesta,Total
España,2006,12,4,Total,Total,Total,Sí,Total
España,2006,1,5,Total,Total,Total,No,Total
España,2006,1,0,Total,Total,Total,No contesta,Total
